browser_name	pct_input	wild_mouse_duration	pct_scroll_move_duration	pct_wild_mouse	session_start	pct_doubleclick	pct_rage_click	pct_click	page_activity_duration	product_ean	pct_scrandom	mouse_move_total_rel_distance	pct_click_product_info	scroll_move_total_rel_distance	session_id	pct_mouse_click	pct_scroll_move	user_id	screen_width	session_duration	screen_height	total_load_time	ack	pct_mouse_move
chrome	0.41861	10.45122	11.28500	46.02459	2022-04-02 18:02:27	11.94175	42.42815	7.88347	7.64668	4456429012241	70.95136	13.04034	56.49347	7.09781	842766	10.38317	41.03971	1309	1920	157.73776	768	4.47470	0.00000	10.27426
chrome	0.06977	8.28079	11.51470	37.63832	2018-12-25 10:28:53	8.12152	33.52781	9.16950	8.89168	7128998967105	46.30278	10.39829	65.52978	9.90245	351243	10.56477	20.46648	2040	1280	86.43045	768	3.71692	0.00000	9.86558
edge	0.27731	10.04264	9.36177	54.11976	2021-11-17 06:59:52	8.17608	24.27026	14.26783	14.28711	4319503959835	61.02157	12.32470	57.28509	8.42159	1449861	10.68676	65.23609	1779	800	76.08316	600	4.52333	0.00000	6.42160
firefox	1.15766	11.48975	11.37770	42.98492	2023-03-09 00:55:19	7.28718	69.57910	9.48562	13.99868	9414395028340	57.31628	12.84413	30.43939	10.97487	1108268	10.65837	42.84798	2447	1920	51.07307	768	8.08509	1.00000	11.03390
edge	0.13747	9.27930	11.28849	60.44710	2021-06-25 16:47:13	10.90611	31.04501	7.51834	6.46405	1833838087184	47.76131	10.75930	60.44652	6.45148	64989	8.73503	65.46598	179	1280	117.88117	higher	0.76473	1.00000	8.69400
chrome	7.02840	13.30997	8.18018	47.40318	2022-05-25 03:39:55	8.05482	59.15036	9.66971	11.61870	9042996853001	77.57830	11.15217	58.74325	11.58021	1278951	8.46435	63.83194	20	lower	126.07725	lower	3.83078	1.00000	9.65363
chrome	0.03761	7.71158	10.71646	37.89307	2023-01-27 20:05:03	8.09841	42.62993	11.59834	10.76118	4035036935336	37.73641		59.57145	11.20322	9257	8.70836	51.68324	1433	800	240.55323	higher	2.14989	0.00000	9.98286
firefox	0.03705	7.81843	10.84962	37.80442	2020-09-03 05:50:07	10.88572	51.30544	10.23851	8.49515	8414774529803	64.68194	9.71200	57.38326	7.27903	818682	9.14519	48.63710	1450	1280	198.65231	768	9.09633	1.00000	8.46206
edge	0.03098	7.09278	11.42366	57.85846	2019-04-10 01:22:11	9.79753	58.24813	10.39775	6.78786	0807203396745	27.76272	11.56130	52.07964	7.07115	1179068	11.51268	42.80368	1827	1920	239.71664	lower	2.81907	0.00000	7.78919
edge	2.12827	12.11092	11.91364	44.57927	2019-12-12 08:17:46	8.90937	55.46157	9.23515	10.75647	3776992411656	54.78217	11.14789	69.09259	13.96485	151970	10.92629	45.79834	779	1920	210.47113	800	5.87559	1.00000	12.95309
chrome	0.18499	9.62200	10.40152	73.72794	2023-05-22 22:54:25	10.77688	29.61709	10.98265	11.31768	1618346359004	51.13798	14.32415	59.09335	7.56024	427986	11.99283	22.56454	1340	1920	146.71726	768	3.01749	0.00000	9.69516
edge	1.01604	11.35497	11.03087	22.24368	2021-01-26 21:18:25	8.36948	55.29755	8.18421	13.19121	0575482278440	34.40531	12.06436	45.09688	10.04922	494757	10.89030	50.61997	672	1920	219.20303	lower	3.32692	0.00000	11.44722
chrome	0.03759	7.17124	8.32059	65.39391	2019-12-24 12:55:38	12.24893	56.71323	8.47059	8.35046	6987551215500	51.35198	11.02749	47.79702	8.04298	836676	11.09409	33.90113	1719	1280	114.32720	1080	1.06021	0.00000	12.08500
firefox	0.03267	7.21024	12.19047	48.80795	2023-05-01 20:40:08	8.02689	46.22507	7.43634	7.95352	7676847539411	42.59772	7.29364	56.37418	9.52559	751707	11.08030	62.60179	2460	800	188.06096	800	7.90802	1.00000	9.95165
other	0.06619	8.47788	8.34988	33.02463	2021-09-07 23:53:01	8.62581	65.45444	12.87894	12.75820	0362726130462	39.73911	12.28031	66.24242	8.75975	1324538	10.21369	53.28480	1398	1280	191.86315	800	7.94617	0.00000	8.28730
edge	0.40065	10.40657	7.98411	62.52621	2019-02-04 17:34:36	10.44082	31.96519	8.58074	7.88296	4645534461284	44.24418	10.60954	52.27124	6.51543	751341	10.96162	56.58085	1449	1920	240.24796	1024	4.18381	1.00000	7.53303
chrome	0.26536	9.96104	10.45922	44.54465	2018-10-13 22:30:09	7.87166	65.40006	12.46214	10.16301	8074790145557	42.37319	6.71608	45.24906	11.13795	863675	11.33353	18.75541	742	1920	33.47760	1080	3.83366	0.00000	6.72544
chrome	2.31653	12.19370	11.02281	43.53926	2022-01-14 01:47:40	6.01365	60.27691	11.28760	10.40062	0324135636645	45.69886	10.42610	58.14054	11.51771	990000	10.15221	26.32350	2157	higher	78.24696	800	5.30441	1.00000	6.89248
chrome	0.29172	10.06089	10.61352	48.80143	2022-12-29 05:50:21	13.83965	62.50267	7.80591	8.86762	3779855837624	60.35731	14.33592	86.00846	12.92082	391127	10.79373	78.85925	399	1024	103.36548	768	5.28126	0.00000	17.81217
safari	0.02826	6.42637	9.53272	60.90285	2019-10-03 22:46:25	10.32238	31.92205	8.25147	8.78647	6552454423866	56.07213	10.92399	40.24061	5.05229	483504	9.47657	34.19534	1656	1366	58.97438	lower	0.45205	0.00000	8.79459
mobile	1.08840	11.43299	8.19159	52.80475	2022-12-23 15:39:06	10.17619	60.61108	6.05798	12.39071	3550818094809	37.21535	12.68370	45.63792	11.04319	76409	10.85208	48.66518	2017	1920	224.07463	1024	2.57400	1.00000	15.02351
chrome	0.06494	8.29556	12.14435	61.98186	2019-11-27 14:24:55	7.38441	46.24923	8.07361	9.67162	5212184984525	45.64022	7.73144	65.18939	8.79684	850067	10.36890	47.72124	591	lower	270.84499	1080	3.47802	1.00000	8.60850
firefox	0.50944	10.64447	9.21648	48.31888	2022-09-15 10:21:47	8.32615	50.87304	15.05374	15.26744	2915310999181	46.89815	13.26370	72.76873	7.76531	63619	10.11549	55.53718	587	1024	124.99467	1080	3.50140	0.00000	5.70691
edge	0.02529	6.59540	10.63799	34.25083	2022-07-25 08:08:45	10.02528	40.57823	7.06166	7.57663	6259662281263	26.74286	10.08730	44.10056	7.37502	1131149	10.27036	53.82862	2448	1920	75.12443	600	2.44227	1.00000	10.76095
edge	0.05323	7.98369	9.46797	67.71803	2022-02-15 22:27:00	9.10560	59.36623	9.66039	9.48434	4791105347720	49.24228	8.98527	43.57602	8.04557	519460	9.01224	61.14770	1000	1366	68.51794	1024	2.78295	1.00000	8.40704
edge	0.13782	9.33415	11.12397	47.19458	2019-04-28 21:40:33	5.84196	57.96928	7.02385	7.87860	7016403029305	52.96354	5.38310	78.16119	11.05737	909167	9.96966	57.98870	1593	1920	226.99530	600	1.37841	1.00000	8.44564
edge	0.08892	8.67200	9.19469	27.99216	2020-01-30 08:27:36	10.87855	52.98768	9.56445	8.53453	0246584492811	36.76621	12.60992	56.02061	9.27285	33685	9.29103	82.76404	1151	1366	173.93941	800	3.63155	0.00000	11.27160
mobile	0.05457	8.24208	9.48895	43.52043	2021-04-06 05:07:22	13.04927	33.88946	7.73645	8.74999	5405034649440	51.48960	13.60037	51.80445	10.32682	1310669	10.17865	62.22221	268	lower	127.53896	600	4.77246	0.00000	15.65265
safari	3.48608	12.60586	11.17933	28.02353	2020-12-03 12:38:10	7.16703	54.31891	9.83289	12.04149	1445138969833	46.35895	11.41457	74.78002	9.62557	354351	9.42595	47.81559	373	1366	83.47530	800	8.43076	1.00000	7.78669
edge	0.33995	10.25344	10.48515	56.00799	2019-01-13 09:26:33	9.36216	68.61661	13.46595	13.44460	7057994253380	29.34538	13.12787	55.88582	8.57682	235656	9.84457	56.96485	2248	1920	145.08273	800	0.77414	0.00000	7.82184
other	0.03592	7.06053	11.93190	45.10497	2021-12-23 05:48:20	7.78674	58.41137	13.28779	12.57400	9445177776364	47.61783	10.37746	34.48165	10.44279	102948	10.01908	50.49028	16	higher	212.27951	768	6.44383	1.00000	8.91670
opera	5.09057	12.98672	9.33262	65.08198	2021-07-28 18:35:33	9.71133	42.40433	8.18486	11.64910	0255853799995	18.35254	9.81950	57.03900	11.80767	857088	11.43653	65.62356	2360	1366	131.21617	800	2.57057	1.00000	11.81926
other	0.47633	10.59822	11.67027	74.11170	2021-08-20 11:23:46	7.96877	50.04546	7.70071	12.47702	9031509733787	57.84561	14.24515	59.13492	12.82316	1463954	9.82884	35.98574	1098	1920	-6.03787	higher	0.57960	1.00000	14.83407
edge	0.24981	9.87683	10.72478	45.89300	2020-06-28 10:54:22	7.99088	69.13596	7.54996	12.84343	4285139730509	36.70565	13.71611	39.89302	12.11314	275624	11.27912	46.91287	69	lower	229.01052	1080	5.05926	1.00000	14.64604
chrome	1.81566	11.94718	11.26086	36.03312	2019-08-09 08:22:02	6.81516	50.97721	11.38292	10.34879	0161458220294	44.15468	10.51917	36.51963	12.22878	1219005	10.64188	38.12371	950	1920	213.74280	768	1.90304	1.00000	8.12339
mobile	0.12381	9.12705	11.67011	27.89102	2020-11-22 18:52:56	12.50990	72.81414	7.70927	10.01400	6637424561257	53.55313	12.03601	48.41889	8.72675	395004	10.51157	54.50209	789	1280	182.96011	1024	4.56833	0.00000	13.38945
mobile	1.37994	11.67505	10.22037	69.15603	2022-11-19 04:17:27	9.91802	75.75546	5.79213	14.49971	0828503355331	75.87040	14.19093	66.92097	11.91810	772001	11.10498	56.49483	1265	1920	306.83944	1080	7.23091	1.00000	16.94296
mobile	1.94118	12.01306	8.74260	48.95970	2019-04-25 08:03:53	10.24806	57.10582	6.89738	12.26523	5366049066014	64.16986	12.09172	28.42054	13.50427	1284119	9.31074	46.98869	1650	1920	130.91460	768	5.29851	1.00000	16.09407
edge	0.21166	9.74539	10.80490	55.16161	2021-04-11 22:07:51	12.69647	44.44265	7.47879	9.16193	7837655108040	29.40575	11.29541	60.55944	8.13580	806457	10.12579	60.46678	418	1920	168.67364	768	2.29725	0.00000	12.31613
edge	0.02467	6.76229	11.01905	35.30555	2020-10-17 04:20:28	10.66170	69.80065	9.25083	7.68866	8765911623121	27.67903	11.17404	43.94248	7.31383	171655	12.17795	32.56157	91	1920	224.42607	1080	2.96090	0.00000	9.80190
edge	0.18547	9.55889	9.79515	44.33558	2021-05-17 21:33:25	8.63470	40.55433	9.25962	7.88208	0890112061217	34.06302	8.48731	37.98809	8.73051	1422781	10.28068	55.29921	2292	1366	105.79755	600	2.94539	1.00000	7.49108
mobile	0.09954	8.93853	7.73590	47.11482	2020-07-07 06:48:32	11.15246	55.89533	9.86371	8.39344	3244298148502	44.08231	10.38529	53.22829	6.64851	452112	10.91199	63.32671	1389	1280	159.65059	1080	3.68306	1.00000	7.99660
safari	0.01138	5.44518	9.51650	52.43469	2023-02-08 10:42:08	11.24249	38.97029	9.52853	8.12072	8500874174767	30.55685	8.95644	52.13543	8.54372	968086	10.89607	51.20495	704	higher	189.25749	1080	3.61122	0.00000	11.14841
other	1.11453	11.45988	10.20310	45.35549	2021-03-02 09:59:41	7.94203	47.37282	8.91428	9.41092	7176659867653	68.20456	6.85815	56.53712	9.74810	515030	9.85734	66.35962	1854	800	108.15565	768	4.13709	1.00000	7.25128
firefox	4.17664	12.78780	8.69454	61.07571	2022-05-02 15:02:09	10.30911	41.57778	7.79840	11.37036	4139020489437	66.57468	10.69258	85.22644	10.82052	916856	9.74663	80.84704	1621	1366	98.54445	1080	2.30002	1.00000	11.92443
mobile	0.68867	10.95046	9.19955	33.04511	2022-02-22 20:38:52	5.62020	45.38916	8.66352	9.54560	6224752714273	44.96680	5.44007	34.79254	10.88623	572307	9.20954	41.92411	875	1024	91.76963	800	7.28255	1.00000	6.71987
chrome	2.21197	12.15021	10.66681	33.40798	2021-03-24 13:51:52	10.20036	38.60689	6.22608	13.80801	6777616110891	22.46900	12.39980	47.25746	9.31112	1445526	10.57708	51.23416	2262	1920	105.73541	768	4.50047	1.00000	13.43254
chrome	0.05281	8.02690	9.85392	36.93205	2021-08-11 14:22:59	8.38094	42.26562	5.99928	7.16498	2091183319902	90.55645	8.91301	42.98298	8.27861	640446	10.42597	42.81292	176	1280	99.45717	600	20.50734	1.00000	10.01605
edge	0.04633	7.73422	10.63154	40.56960	2023-01-09 23:38:44	10.74167	30.43394	7.48442	6.44280	4799153811637	40.17075	11.22012	44.20522	6.28585	451865	10.38031	46.82916	1166	1366	289.19588	1080	4.15349	1.00000	9.36947
edge	1.75393	11.91419	11.27579	61.42922	2022-07-17 03:21:07	7.81161	54.33241	9.19309	12.99377	7593678103812	26.92967	12.91854	40.64089	13.12704	1125048	8.95272	43.38603	1050	1280	183.26545	800	3.59281	1.00000	12.97189
chrome	1.50814	11.75960	8.72586	43.36273	2020-06-18 16:51:24	6.96374	29.08050	9.87679	12.02770	7203840229317	43.92528	11.52753	46.88239	10.68859	1470875	8.81301	47.77024	446	1920	146.57708	768	5.06376	1.00000	9.00832
chrome	0.04484	7.77385	10.38961	63.97645	2022-11-30 19:37:06	6.08552	63.28804	5.54410	7.36508	2428598885607	35.43189	7.38795	43.86438	9.50555	82655	10.69340	37.33104	1466	1920	166.16106	1080	1.66495	1.00000	9.59607
edge	0.05615	8.08827	9.84040	55.97872	2019-02-02 20:41:20	8.20950	35.33196	11.85826	11.69153	9602733325705	38.54421	11.32875	66.77201	9.07487	694644	9.19870	25.24357	1319	1024	128.78190	1024	4.32888	0.00000	8.55804
firefox	0.01778	5.75038	8.86746	57.50404	2023-09-05 15:57:45	10.44069	48.04402	8.19714	8.77592	3635584766386	64.50229	9.89109	58.49685	7.92587	1447016	11.92523	56.67614	2184	lower	223.12469	768	2.62538	1.00000	11.45032
edge	0.04004	7.72723	10.89754	35.36595	2021-02-06 11:57:23	10.10256	36.72030	10.39142	7.69820	3577412299850	35.91061	12.69429	56.89739	9.83683	1250317	9.81224	68.71958	2007	1920	130.96976	600	1.33143	0.00000	10.82649
chrome	0.04145	7.75401	7.09575	57.98862	2018-11-06 11:34:30	7.67222	43.13635	7.05528	7.90126	3191764686719	63.91671	8.97711	15.52038	7.61160	1363820	9.11855	39.39054	1344	800	92.68780	1080	1.40539	1.00000	8.57037
chrome	28.38497	14.70689	10.97345	74.42540	2023-07-06 10:26:04	5.59669	51.98158	13.37067	13.42611	6725693056465	50.14725	9.42213	65.99084	9.61162	541073	8.83895	45.27518	104	1366	201.25759	800	1.34222	1.00000	2.85423
chrome	4.22264	12.79562	10.15893	43.29482	2020-12-20 16:51:16	6.20340	32.55754	10.93918	13.62803	6787516109376	58.12905	12.70264	56.76989	11.33188	791447	11.29062	31.61773	1692	1366	109.96603	800	2.63624	1.00000	8.70532
edge	0.06383	8.11657	8.99406	49.53104	2023-07-02 12:55:36	12.49285	42.10556	9.16543	9.16080	4539607475158	39.46380	12.18191	55.86077	11.59671	1130107	11.15718	53.77399	342	lower	234.99142	768	4.65003	0.00000	15.06959
chrome	0.01429	6.30960	10.78801	52.80113	2018-11-08 22:06:12	10.72972	62.99004	6.98999	7.50874	2487369597194	26.17548	10.72230	63.86103	7.13787	1032441	10.08925	61.28529	972	1024	65.78466	lower	1.36098	1.00000	11.40426
opera	0.02709	6.39705	11.68623	27.48813	2021-04-26 13:09:14	7.31935	45.83230	10.34850	10.57166	0747102476448	50.51288	10.61323	43.25699	7.65084	16597	11.63601	61.40932	1386	1920	16.47581	768	3.20291	0.00000	8.04025
edge	0.04354	7.15529	10.60161	37.48955	2021-09-10 03:33:32	7.77077	63.61977	9.66592	9.27318	3825165951724	49.48980	10.50068	57.68475	9.97116	1489125	10.33243	44.40340	406	1024	146.58467	768	2.77029	0.00000	10.04150
firefox	0.21453	9.72350	10.11895	57.20768	2020-01-10 21:02:14		41.85230	10.87375	8.62792	6367157774111	51.78359	9.81802	44.67392	7.45219	68137	8.47991	60.54414	2489	800	155.12362	higher	2.03983	1.00000	6.89722
firefox	0.03977	7.44616	9.33273	45.57073	2021-08-30 04:38:27	8.09268	63.85413	9.30660	9.03210	6455616174647	45.69818	8.16270	81.76528	8.61849	307688	10.20273	58.95491	927	1920	201.56455	600	6.01042	1.00000	8.33530
other	0.05226	8.24632	8.85766	57.71222	2018-12-27 02:23:14	9.92997	52.54961	10.33673	8.32462	8790425688618	64.16248	11.51864	58.89173	9.10350	1200027	8.86693	40.65738	1899	1920	80.10609	lower	0.95548	0.00000	9.68128
chrome	0.06797	8.37495	9.92139	47.09431	2020-08-01 16:09:16	9.92465	52.22513	7.17449	7.05030	4320542031185	38.64278	11.62259	65.46384	5.79601	1422280	10.97462	9.93728	626	1280	179.80719	800	2.52541	1.00000	8.64908
edge	1.41901	11.69401	11.06691	62.36232	2021-12-13 16:49:00	9.03821	26.87437	11.89981	12.18448	9161030524506	53.84598	12.97624	57.17901	8.26743	868805	9.64091	51.04101	721	800	142.04094	higher	0.61529	0.00000	7.30177
mobile	0.05398	7.88017	10.52701	48.31323	2022-04-08 06:17:10	7.28871	61.94043	8.14589	9.37381	4337520528902	45.18014	5.92142	70.49210	11.20663	909649	11.44647	47.13137	623	800	208.17174	higher	0.65608	1.00000	10.12954
edge	0.10101	8.92169	12.12414	43.84679	2020-07-03 01:52:30	8.45477	38.20037	11.75703	11.86384	1410605164134	37.24082	11.97706	56.57889	8.32331	420067	10.26865	35.39251	87	1920	211.28088	higher	2.28674	0.00000	7.99540
opera	0.70690	10.99031	9.57730	51.35483	2020-05-22 08:34:10	9.09415	55.87176	6.55089	11.70598	4611982346152	40.13918	14.59788		14.08342	514872	9.50168	35.96686	22	lower	80.56162	800	7.16845	1.00000	17.22126
edge	0.05582	8.19556	10.68526	56.76249	2021-11-26 13:36:45	11.65154	57.03108	8.38021	8.11567	1478741156758	49.70608	11.59883	65.58378		802206	10.95303	43.94913	831	1366	143.01030	800	3.65379	0.00000	9.90072
chrome	0.03073	7.06327	10.51280	37.17635	2019-12-22 04:57:38	9.78171	36.12108	9.15869	9.84253	0910575454866	47.63901	8.58626	63.63226	8.26923	1324461	10.88838	38.55755	1414	1366	227.28288	768	4.29618	1.00000	9.88744
firefox	2.97734	12.44688	11.41730	58.47214	2018-10-10 21:59:39	8.17665	63.97716	8.59690	12.07569	4090706947460	32.54976	11.49082	59.91247	12.02414	1229854	8.84339	50.89105	1336	800	157.89601	higher	3.88347	1.00000	11.63416
chrome	0.19732	9.64660	10.83037	60.45984	2022-08-25 22:04:57	8.19233	75.99536	8.44331	7.70294	5537753797543	21.98066	8.30774	41.17798	8.14027	1311388	8.40801	63.57317	186	800	152.65326	lower	0.86132	1.00000	7.11953
chrome	0.09360	8.74831	9.85616	41.04480	2019-10-25 00:49:52	11.77122	52.62494	9.17422	8.19065	1239392099845	76.73996	11.76120	63.07757	8.99971	245752	10.67450	75.17399	1539	800	158.38282	higher	4.67759	0.00000	11.48633
other	0.04498	7.68304	9.77435	35.47043	2022-09-15 01:15:43	7.69333	45.18640	12.67667	12.20393	5364058212149	48.68176	10.88620	52.41836	9.91986	920944	10.49668	37.95270	1154	800	177.60262	768	1.53640	0.00000	8.57923
other	0.02917	7.30180	8.15189	50.77781	2022-02-03 22:31:29	7.94504	57.97777	13.41628	13.33125	2652524018412	37.03064	11.62351	34.46686	8.34713	669283	8.92298	53.53138	463	1280	181.66135	768	4.17499	0.00000	7.62801
other	0.04787	7.49892	9.28326	53.03858	2021-10-23 16:49:33	8.45090	58.69306	12.27945	12.38562	7204367209882	36.14188	11.85587	70.63081	7.83897	1267065	9.60668	47.65358	1761	1280	202.27007	600	2.67136	0.00000	8.01860
opera	0.45064	10.51998	9.53757	26.31172	2019-12-08 23:21:22	10.92504	58.89050	9.07608	7.02577	2456519977766	72.89111	12.73988	27.59898	7.37278	1339010	10.51358	45.13559	876	1280	95.03616	lower	4.56745	0.00000	8.58534
edge	0.06801	8.29572	9.74103	36.59101	2020-05-31 14:19:14	13.05793	40.57297	7.75642	9.00721	8124059921399	50.18505	13.51964	45.94558	9.73803	930011	8.35235	49.98288	555	1024	127.96929	768	1.04703	0.00000	15.16001
opera	0.13433	9.23297	10.71919	53.33696	2020-12-19 05:00:56	9.63752	40.14219	11.94225	11.98613	4527362689422	45.10427	13.50937	60.92021	8.35425	1203877	9.47835	41.83797	1108	1024	104.69666	768	6.30788	0.00000	9.07086
chrome	0.06684	8.35974	9.29460	59.17644	2020-04-16 14:22:09	9.41019	36.79983	10.39094	7.06309	5439415817104	46.70417	10.98745	63.64862	6.42185	900704	9.94573	49.36496	6	1920	250.57051	lower	4.16668	0.00000	6.24182
mobile	11.33495	13.78759	11.75509	25.40256	2020-06-27 23:04:32	7.79391	55.39882	10.82172	13.78189	4042489917543	69.22605	11.31811	42.42760	10.32674	13425	9.60090	40.38010	2144	1366	155.06488	lower	4.29206	1.00000	8.08368
safari	0.02951	7.66337	10.28153	43.33427	2023-08-04 22:03:11	8.48232	49.90758	10.65732	11.50822	0500302057172	56.24257	12.97718	58.76161	5.67204	996622	9.68640	55.04828	768	800	197.45455	600	0.19910	0.00000	7.31844
opera	0.16388	9.43148	9.75181	37.67036	2020-11-25 12:46:41	8.43063	49.20219	10.98338	11.48533	6539549829161	47.99714	12.19391	53.84330	7.19219	706763	9.27216	37.88375	854	800	124.88678	1024	3.47157	0.00000	7.24539
firefox	0.07077	8.74502	10.02940	32.23187	2019-11-22 09:21:56	10.43920	60.81261	9.13110	7.27411	9209704294079	61.67601	13.61337	54.69156	7.10690	879011	9.99538	62.41455	2454	1280	226.96211	800	0.75808	0.00000	9.23306
opera	1.13991	11.47797	12.26036	50.40482	2019-08-29 19:45:09	8.04107	39.71288	9.11884	10.78382	1258607906860	64.15848	11.11807	19.24180	11.44208	221748	9.18821	44.89488	2477	1920	222.31166	1080	2.85536	1.00000	10.53602
safari	3.08556	12.48586	10.94081	41.69726	2020-07-09 06:34:19	7.70961	69.57572	9.40092	11.23273	1628340572477	62.55366	10.55994	50.90793	9.77689	1200139	10.73982	38.34047	1240	1024	116.72767	600	4.19533	1.00000	8.10415
safari	0.01784	5.54346	9.47843	57.38487	2022-06-02 07:47:17	8.43723	44.58231	9.48963	9.35994	4172639442004	43.64209	10.58418	50.12525	8.66469	1248036	11.90576	58.49090	1398	800	175.62126	600	2.11246	0.00000	10.32035
firefox	0.04624	7.90528	9.35998	80.90500	2023-05-20 10:12:48	9.04954	41.03752	7.99133	7.42310	8257606591476	61.73821	9.36109	50.64458	7.89389	6195	9.75155	55.89786	2110	1280	211.19437	800	7.97722	1.00000	8.92516
safari	0.01675	6.68063	12.00817	25.70973	2020-12-09 08:55:24	11.86079	48.41543	8.79399	8.28337	0313684442920	53.68122	13.90604	57.00732	9.73684	336986	10.05287	53.47279	1873	1920	257.47821	800	4.75236	0.00000	14.24297
chrome	0.02588	7.27028	10.07975	44.50873	2020-02-22 22:48:17	9.14078	67.10684	7.43196	8.24580	1463465491889	44.13339	9.44982	32.36971	7.38048	76636	8.53553	63.49251	153	1024	81.86916	768	2.77834	1.00000	9.58586
chrome	0.03780	7.63245	8.48056	76.38730	2022-01-23 05:28:53	8.47460	64.71834	9.36547	9.84924	8731120779737	58.62807	8.10026	52.23326	8.70472	1179094	10.18748	53.71422	1503	1920	157.64517	lower	2.77430	1.00000	8.79996
edge	0.06598	8.56539	10.28483	88.35235	2019-06-20 15:37:24	11.44686	40.28589	9.68230	7.66653	7641920719479	65.37959	11.92496	50.00880	10.09543	59817	10.43599	25.11248	1367	1280	114.30266	lower	1.45983	0.00000	11.81520
chrome	0.15812	9.39114	8.76239	65.44221	2022-07-03 14:06:40	12.08938	42.35752	9.06776	7.83930	8965364489316	37.82320	11.57444	50.82358	8.71757	1430801	10.28420	33.43340	1166	800	110.94512	1080	0.63018	0.00000	11.02777
edge	4.12696	12.77448	8.92557	52.64725	2023-08-16 06:43:35	4.11570	58.00517	11.78097	10.91935	2946924226325	70.19171	10.29928	16.62433	8.30185	1257410	11.33886	47.76373	2233	1280	99.44425	768	2.07376	1.00000	2.25257
chrome	0.02451	6.64725	10.95967	61.68507	2019-01-29 05:51:34	8.08738	75.60311	9.87642	9.98401	4261994744936	51.81274	10.74069	48.72841	7.98935	1219939	11.30362	61.73119	1018	1024	179.04491	768	1.68798	0.00000	8.92236
mobile	0.05122	8.26875	10.59288	66.27047	2020-03-28 11:57:38	8.72799	33.51237	8.44313	8.93015	6279178809805	39.89909	8.66646	48.85485	7.97595	449832	9.26947	72.52330	2135	lower	115.09503	higher	0.57261	1.00000	8.56596
chrome	1.45592	11.72985	11.48555	42.60891	2020-12-09 22:05:56	7.09278	51.30568	9.47813	11.90073	4814067755256	47.49294	12.66579	58.81836	12.55379	1010426	10.19706	30.37853	2257	1366	61.21647	768	4.30865	1.00000	11.38922
mobile	0.04164	7.29070	9.12746	43.49392	2020-10-20 20:50:34	9.12991	43.09999	7.17733	6.81597	5258518021542	51.16395	10.47108	43.32044	6.51542	313505	11.35104	27.63697	2371	1024	119.92697	768	1.58905	1.00000	8.82473
opera	0.06084	8.09661	12.15495	25.97200	2020-09-26 10:39:12	7.84711	57.07920	13.53021	13.41449	0798963122067	49.36142	11.61649	37.05667	8.58703	694418	10.90755	73.62886	1466	1366	168.83413	higher	2.63781	0.00000	7.32310
chrome	0.03220	7.64506	10.44668	39.97614	2021-06-26 05:44:42	7.94172	62.52114	7.12741	7.65933	5415737755737	44.11645	10.34460	53.24742	6.15673	825431	10.76300	43.40438	2472	800	123.82203	1080	0.80909	1.00000	7.82650
other	0.17474	9.50884	9.27933	51.77285	2018-11-04 00:22:12	11.22846	31.93779	5.34029	14.34291	8773301058057	30.46856	16.14526	40.08408	15.70556	10482	10.60446	35.59860	1029	1280	149.33547	600	3.78727	1.00000	23.17297
edge	0.59665	10.80120	10.73765	61.63916	2020-07-24 17:31:08	8.15988	51.53024	7.98183	7.01470	4391053899267	35.49225	8.32939	60.76309	9.30150	689058	11.11332	95.61179	1940	1920	111.02366	768	4.88111	1.00000	7.66644
firefox	0.03584	7.43597	10.82244	46.08043	2022-02-03 21:48:20	8.99361	65.17828	9.06074	8.56400	1649899230175	48.84264	8.63618	53.49363	8.42785	748705	9.75536	49.66471	48	1920	170.55827	768	2.75381	1.00000	8.95260
chrome	0.05457	8.09280	9.91883	45.10666	2022-10-31 16:12:03	10.98332	38.10046	9.55497	8.40923	0800888289265	58.95294	10.67557	71.91027	8.69386	1331503	10.02405	37.41024	1795	1024	136.54971	1080	7.86772	0.00000	10.44431
edge	0.31600	10.17345	11.19699	32.31821	2022-04-20 07:46:50	8.56274	62.06624	12.79387	13.21455	9831867740874	46.91254	12.88221	54.38527	7.33253	1202702	9.82231	69.85961	1270	800	83.92672	600	8.59033	0.00000	6.56596
edge	0.08088	8.70087	8.64038	29.58765	2022-02-09 00:56:48	7.54802	77.70708	6.93266	8.26862	0440145571360	55.06345	7.51422	55.80901	9.35171	94231	9.67772	42.40939	1392	1024	143.33111	600	5.44182	1.00000	9.30132
edge	0.03361	7.07874	8.83947	69.53018	2019-07-18 06:41:26	8.03206	59.39293	7.68838	7.72457	5661870239423	35.50419	8.63079	74.87164	8.01461	791550	9.76456	46.15494	417	lower	239.37024	1024	3.10280	1.00000	8.85080
opera	0.15748	9.41511	8.85541	27.45129	2020-11-07 21:17:03	12.90824	40.95994	8.59752	9.18439	5355517070929	53.48008	10.61694	70.94267	9.46847	1317302	11.46542	63.84711	1165	1920	229.18052	600	4.58345	0.00000	12.74553
firefox	0.27646	10.00911	8.96542	40.47884	2019-12-25 11:19:50	7.63825	63.01827	7.31573	12.32800	1979292921067	52.89707	13.57920	50.43613	11.55085	864050	9.13279	61.17607	794	higher	172.66042	768	6.19066	1.00000	13.79519
