browser_name,pct_input,wild_mouse_duration,pct_scroll_move_duration,pct_wild_mouse,session_start,pct_doubleclick,pct_rage_click,pct_click,page_activity_duration,product_ean,pct_scrandom,mouse_move_total_rel_distance,pct_click_product_info,scroll_move_total_rel_distance,session_id,pct_mouse_click,pct_scroll_move,user_id,screen_width,session_duration,screen_height,total_load_time,ack,pct_mouse_move
edge,1.29044,11.60094,10.23117,28.36601,2023-01-20 00:48:06,6.57374,58.24729,9.65431,11.81345,7952699475948,60.48994,11.80838,57.88368,9.42445,1269323,11.92006,66.02241,2385,1920,132.02456,600,1.03324,1.0,7.88922
chrome,0.15426,9.39053,9.56337,64.41402,2022-11-26 18:28:33,9.86304,81.59566,9.01516,8.61909,4576336997575,46.17145,11.76706,55.61703,10.32411,185870,10.55101,59.8481,954,800,50.76282,1080,4.2935,0.0,11.33058
edge,4.5005229999999985,12.94729,9.86024,57.25575,2018-10-04 20:19:13,12.20763,72.70048,4.7386,14.28258,4721054961616,45.73004,13.71372,50.75783,11.86146,1243196,11.89554,54.77443,859,1366,156.01427,1024,8.01609,1.0,18.36331
firefox,4.5005229999999985,13.59948,8.93696,44.01275,2022-06-15 05:01:57,6.87602,43.7536,11.24266,11.162,2842505611484,46.73669,8.90594,42.1649,10.75019,1460162,9.6587,66.91526,2092,1366,174.77973,600,3.40159,1.0,5.90223
safari,1.14289,11.4731,7.67064,37.57724,2023-02-09 05:47:08,11.85414,65.79884,8.39534,7.28244,9587817591033,30.46707,12.56989,54.33666,8.10281,1250170,9.60286,51.24543,2419,1024,202.53072,1024,2.76798,0.0,9.93224
chrome,0.25577,9.94551,12.34107,40.08663,2020-10-27 03:06:11,12.55649,36.96608,7.64545,9.10823,9943341616466,54.5044,10.59046,47.72541,7.44074,156941,11.3907,56.62639,287,1024,130.62922,768,3.14842,0.0,11.13233
firefox,0.47574,10.59106,10.5194,56.52638,2023-06-03 10:11:04,8.09649,48.34427,8.56785,15.53797,5840007172271,59.08072,15.73758,52.73687,13.13407,230406,11.89422,55.33238,1576,lower,233.12383,600,2.72978,1.0,16.11585
edge,4.5005229999999985,13.70668,9.33181,53.44208,2020-10-19 21:54:26,7.53934,28.62933,10.51559,11.16048,2997300602660,32.84324,10.06585,77.92202,11.15351,720363,9.81525,61.55181,933,1024,61.31724,lower,6.6274,1.0,7.57909
safari,1.0515,11.39889,9.89805,25.90165,2023-03-12 07:48:03,8.07116,58.2377,8.339,10.99391,9373172319180,59.08491,11.1444,82.41059,10.23251,485483,12.05351,49.95166,1957,1366,184.44349,higher,1.24015,1.0,10.19385
chrome,0.07358,8.45235,9.28761,71.79356,2023-09-15 14:12:00,8.66016,57.57369,12.38334,12.67555,2965710511018,45.01014,12.5776,43.58248,7.38208,1423987,8.4288,51.95691,456,1920,81.92687,higher,9.5433095,1.0,7.54457
edge,1.39011,11.67516,9.05223,58.81994,2023-06-30 17:24:04,7.87403,39.38187,8.39051,13.20185,3699696005658,54.39613,13.46783,64.23966,11.41856,736197,9.67278,88.92856,40,lower,200.53385,1080,2.31521,1.0,12.47679
firefox,3.70983,12.66742,9.67908,54.7917,2023-06-15 01:57:16,8.6621,44.2628,8.96438,12.18943,5580754519805,42.9689,11.16635,54.15384,11.61233,182554,10.71288,54.70757,2460,1280,196.23442,768,6.80301,1.0,11.14449
edge,0.03482,7.52381,10.18767,50.62606,2022-07-17 16:13:29,11.11625,49.74738,9.6407,8.49399,6317576813816,49.10276,11.43015,48.61732,9.19802,1077409,8.94988,39.14502,1187,higher,156.25218,768,3.73075,0.0,11.47408
edge,2.22444,12.15026,11.23678,58.43118,2019-04-20 01:43:53,9.80862,65.16644,6.24272,11.19289,389297542500,55.0981,11.5875,65.32027,10.56407,1042636,9.99096,63.57439,616,800,204.73314,768,0.6958449999999999,1.0,13.07671
mobile,1.31023,11.61681,11.27233,82.02408,2023-01-11 22:44:18,4.7547,66.83282,11.1566,9.45795,742625986665,48.16458,10.64956,58.52364,9.1259,331579,10.93905,57.43874,1382,lower,206.62023,1080,7.33084,1.0,4.05281
firefox,0.03506,7.42487,11.36138,68.53197,2022-10-27 20:18:35,11.01759,73.49794,7.71452,6.452,7054812839344,54.61579,10.84481,42.97549,7.04834,1203997,10.59604,38.75581,1396,1366,194.57021,higher,7.23081,1.0,10.09
chrome,0.17715,9.52722,9.40483,58.6461,2020-05-14 20:02:00,8.22409,38.45892,8.02014,8.7712,9955236940808,59.09631,7.69873,45.36486,8.93832,1017816,9.77135,55.7393,315,1366,204.91144,800,1.08779,1.0,8.40169
chrome,1.34198,11.64817,9.31171,49.53554,2022-02-12 20:34:29,10.85879,50.35264,9.46388,7.03731,8888868894274,41.93236,9.97013,52.50547,6.85564,1272362,11.70826,37.7299,950,800,98.2244,lower,0.88562,0.0,6.32954
mobile,0.19334,9.64306,9.51374,54.86339,2020-08-10 08:22:46,9.57911,55.36814,11.08312,9.42326,4271603485891,28.6243,7.11425,68.86593,10.09116,1475653,10.114,61.66719,1506,1920,146.06008,higher,3.0603,1.0,8.01111
edge,0.0694,8.41414,10.45481,64.63582,2019-11-29 13:16:13,8.97715,51.12167,10.08537,9.33673,4375169086766,33.37613,9.22947,70.00322,7.83463,453726,10.9363,61.99347,1713,1366,145.66079,higher,9.5433095,1.0,7.6296
edge,1.00005,11.3478,9.87687,40.66242,2020-11-24 04:29:11,8.69054,61.75701,7.98213,12.17299,7386526618022,61.7748,12.22723,64.41412,11.88341,969452,10.35854,50.09621,420,1920,183.49387,1024,4.7142,1.0,13.13655
firefox,0.30215,10.10477,9.12098,43.61539,2020-09-27 18:40:54,10.18713,61.70569,9.687,7.18662,7761178696800,57.45797,12.09779,59.15343,7.03631,707845,9.5178,47.68085,1324,1366,160.5221,768,3.03137,0.0,7.38309
chrome,2.84726,12.40183,10.61595,43.43833,2022-11-27 06:48:08,7.52107,44.66814,9.09275,13.29855,722932494756,55.30961,12.72449,81.2855,11.04129,1376287,10.36765,75.16906,2113,1024,198.95764,768,4.17179,1.0,10.80852
opera,1.65309,11.85102,10.96169,37.01359,2020-06-07 03:27:53,10.65696,38.28876,13.61778,13.31134,4730059125145,51.92206,14.44385,68.37995,9.79183,520080,9.6552,50.03262,158,1920,85.19346,1080,9.5433095,0.0,9.24917
firefox,0.02738,6.19174,8.72199,41.93155,2022-05-23 07:45:57,12.79821,65.25704,8.46019,9.45168,355782637235,56.20767,11.32474,54.06713,9.41505,421701,9.51266,60.47849,2043,1024,22.4827,800,3.93143,0.0,14.64684
edge,0.04615,7.94358,10.45452,50.69301,2020-05-23 21:02:55,10.16015,41.85505,10.2277,8.10037,5835221033071,53.51736,12.88506,46.67887,9.71668,1243065,8.06798,54.48957,975,1280,85.96316,768,2.94168,0.0,10.97953
chrome,0.35994,10.28877,10.3382,34.78556,2020-05-16 12:23:58,5.8891,53.59664,9.39471,9.41378,3453208384163,42.25545,5.22721,47.87275,10.9939,707605,10.52616,49.91006,1839,1920,268.90559,768,1.94507,1.0,6.65683
edge,1.82216,11.95708,10.69675,42.11446,2019-05-23 05:09:39,9.01251,27.12763,7.45222,11.82635,9387263078061,65.01772,12.83597,54.14829,13.34741,848624,10.02402,39.02399,340,1366,161.78809,lower,2.61951,1.0,14.82384
safari,0.11894,9.0479,10.74582,48.9632,2022-06-09 20:49:26,9.09645,40.04186,10.81996,10.66325,246905635194,51.31414,11.84785,46.76037,9.32354,1440615,9.5503,22.25132,1233,higher,107.23535,768,1.3314,0.0,9.48886
edge,0.03095,7.32575,11.46636,51.90032,2023-04-24 08:39:40,12.95121,74.14319,7.50196,10.03362,6040886252333,49.30175,12.90584,29.67451,9.49029,681932,9.08054,64.19776,254,1920,119.30609,768,2.53586,0.0,15.70042
mobile,0.14314,9.36664,10.0235,72.91931,2021-03-01 12:24:35,7.09094,69.40761,7.78991,9.06888,4617349837875,42.27479,6.60857,35.5054,10.23063,668138,11.42151,68.96667,468,800,94.26877,1080,6.00307,1.0,8.78348
safari,4.5005229999999985,12.9092,10.02688,52.47223,2021-04-11 02:07:38,8.60503,44.37604,9.44376,12.60935,7283159242757,12.371,11.10056,50.68962,12.07776,516730,8.27747,47.27867,1851,1920,116.37167,600,3.31413,1.0,11.16467
chrome,0.02244,6.83262,12.02178,50.48929,2022-12-05 07:21:34,9.13138,60.55845,10.76226,10.79445,5897106586188,60.64138,12.27909,55.82071,8.09643,1349296,9.23736,60.5902,421,lower,155.98782,768,3.23775,0.0,9.75196
safari,0.07884,8.58618,9.27824,59.84197,2019-11-18 02:37:37,12.65533,43.76341,7.94616,8.74306,7136006748233,40.84848,9.77344,59.64922,7.70019,1222749,10.44796,64.13146,1927,1280,164.18346,1080,0.6958449999999999,0.0,11.47731
edge,1.62972,11.84072,9.42294,58.25672,2019-03-02 17:23:45,5.86603,49.34665,11.25272,11.85811,3641454470017,53.83837,11.92726,58.35141,10.84338,948940,10.98719,44.46682,482,1280,300.64537,800,9.5433095,1.0,7.40341
edge,3.74342,12.67492,12.04959,66.31006,2020-04-19 00:41:46,10.86586,65.97724,6.41231,14.67156,4147907109538,68.85539,12.90346,50.58612,11.29819,877072,9.29552,30.13977,628,1280,130.8659,higher,1.97954,1.0,15.70959
edge,4.5005229999999985,13.0855,9.98714,54.20991,2019-11-08 18:29:29,6.95989,37.37329,10.44159,11.56983,7988451035921,49.58697,10.92287,54.48249,10.90764,282645,10.78578,54.59657,1126,1920,112.77633,1024,2.37927,1.0,7.75981
edge,0.24809,9.86142,9.32286,50.65031,2019-10-30 21:20:08,9.35528,43.83016,6.36091,12.97709,1669331786763,65.18136,14.22167,51.49795,12.23277,1246193,11.7793,46.30373,2176,800,188.87853,600,2.34209,1.0,16.78445
chrome,1.54518,11.78793,8.52006,60.03345,2023-05-11 02:06:39,9.2038,33.35783,8.59109,10.80473,9408323187162,51.92105,11.62376,32.87371,13.79186,1111182,10.58365,59.47468,744,800,115.20503,1080,6.66435,1.0,13.81506
opera,2.00359,12.05309,9.41138,46.70914,2018-11-28 14:08:01,9.57395,49.07607,8.45823,11.61487,9962992021658,31.76636,11.80963,54.03057,13.09877,679071,10.0916,52.59865,1916,1280,60.41695,higher,5.67961,1.0,13.76613
mobile,0.16585,9.49553,10.11857,63.6697,2019-08-14 08:05:10,9.55337,44.64707,7.06305,7.66637,5566667553846,48.2323,9.43318,42.24312,7.82308,709118,8.83902,40.98199,1030,1024,215.66893,800,3.24848,1.0,9.22307
chrome,0.0236,5.95646,9.35741,47.26993,2020-07-12 14:23:05,8.65504,62.29774,7.24517,7.3561,9328222271178,20.57821,8.67828,59.62637,8.769,1309205,11.53108,55.90216,306,1920,250.10781,768,5.39406,1.0,10.71113
edge,0.02747,6.771,11.06325,56.38544,2020-03-06 15:40:13,8.01401,50.53444,6.62478,7.08191,1936814491538,43.43874,8.84408,48.12083,7.56317,584555,10.71526,47.66153,1560,800,184.61398,800,7.23084,1.0,9.23425
firefox,0.08187,8.67431,10.70821,48.14517,2020-01-07 09:59:11,8.78167,48.80717,9.53886,8.84306,5253770722206,43.68525,8.72956,74.53374,8.92269,362219,11.91994,22.73058,2172,1024,137.42378,600,2.57189,1.0,8.40562
edge,4.36132,12.83299,9.82514,64.4818,2023-06-17 04:21:14,6.3807,15.63223,10.9571,10.52465,4484321700010,41.87493,9.70907,53.6974,10.43971,871043,10.67042,46.08074,74,1920,168.61263,lower,1.85521,1.0,5.92634
safari,0.02995,7.03979,10.90222,70.12048,2022-09-24 05:20:31,8.30722,43.93677,11.71877,11.39441,7568900420463,70.34633,11.332,55.9139,9.31497,229851,9.84246,52.18744,1519,1366,172.37106,800,0.93506,0.0,9.35559
firefox,4.5005229999999985,13.81392,11.25432,34.79472,2021-06-06 06:52:58,6.55407,61.20901,12.25518,8.36014,1630928030521,44.23923,7.73231,44.09006,11.77706,646913,9.59785,29.08377,2443,1280,195.43409,768,3.05096,1.0,4.35392
edge,0.72927,11.01386,10.69784,58.96945,2021-09-12 12:07:24,9.5795,50.84174,13.23643,13.50709,9503580152721,48.04331,14.08291,38.47688,7.81835,913479,11.38885,56.54919,1792,800,96.43265,lower,1.17567,0.0,7.42872
edge,0.19832,9.67415,11.40307,49.20074,2020-10-16 15:14:16,7.61323,44.32035,6.56837,7.13089,8738210665345,45.32554,8.06393,56.48821,8.69183,1397279,10.7857,34.1557,973,1366,157.82329,1080,6.0779,1.0,8.33296
firefox,0.97691,11.3289,9.67881,34.66782,2022-06-06 09:16:36,6.9327,72.06064,9.11823,11.48637,3835287411723,51.49317,11.02446,50.80459,11.08309,213642,8.86361,59.40661,209,800,87.98193,768,3.73101,1.0,9.76403
edge,4.5005229999999985,13.04439,9.759,71.21079,2022-05-26 04:07:47,6.54078,34.4754,9.83183,12.03487,2644705883681,54.70746,11.04915,55.26836,8.41824,587414,11.08113,40.62336,2193,800,248.1338,lower,5.40836,1.0,5.95864
other,0.02782,6.78931,9.93942,59.84141,2023-09-02 22:42:59,8.33896,57.63228,10.60301,10.12051,9446074573032,33.58099,10.90617,53.47138,9.92128,192704,10.30941,57.96355,1068,1366,178.97021,1080,3.75716,0.0,10.28751
chrome,0.03213,7.27082,10.12339,44.347,2020-10-30 03:58:02,6.53748,40.49148,12.45615,12.52336,9253498593016,58.63629,10.63957,59.09887,8.14362,480106,10.76187,52.63033,607,1280,161.00449,800,3.40582,0.0,6.63082
mobile,4.5005229999999985,12.98891,8.25365,41.72507,2021-04-22 13:32:01,6.98991,48.95652,9.98492,9.66885,6502071539167,30.40023,9.40063,54.29,9.48888,548400,9.36172,44.38691,1450,higher,177.5786,1024,5.22054,1.0,5.74545
chrome,0.03061,6.73317,10.24157,26.3726,2019-10-05 19:10:55,11.1717,81.51783,9.342,8.02015,4386342025557,34.22203,13.10964,51.11418,9.39373,91909,9.63357,20.77014,2082,1366,100.70462,768,6.85309,0.0,12.68363
chrome,0.17813,9.5617,8.77511,22.59556,2022-05-12 19:56:09,9.24868,51.87386,10.44947,9.69981,468284248301,42.34668,11.06984,71.80175,11.45574,1431062,9.25755,48.44743,706,1920,205.24317,600,5.2633,0.0,10.90839
chrome,2.77233,12.37431,9.49076,44.28191,2019-09-06 16:52:18,10.57861,47.79349,5.89766,12.98588,2207532497621,59.0765,11.29061,42.68375,9.47295,667697,9.24183,51.91801,1385,1024,38.34706,768,0.6958449999999999,1.0,13.31267
edge,0.04026,7.52302,10.65334,43.42853,2020-01-23 17:05:53,9.15534,49.12536,12.01546,10.46919,2189573037380,51.06534,6.55852,42.82522,10.66286,364623,9.79624,46.2693,1582,800,81.60722,1080,6.04525,0.0,8.76537
mobile,0.23559,9.84916,10.20828,50.89502,2023-06-12 01:46:58,9.12292,27.65582,14.28924,14.05703,4883431830080,59.2073,13.22583,42.52608,9.06697,1055624,9.55722,56.50562,154,1280,67.82638,1080,0.6958449999999999,0.0,7.92361
edge,0.49444,10.63556,9.16647,40.82053,2019-10-29 06:12:29,9.2216,30.29712,7.19531,9.95133,7247676011142,48.05768,12.34851,78.15763,13.39769,346171,10.91029,42.16765,1880,1366,158.1295,1024,5.2675,1.0,15.03394
edge,0.08263,8.58957,9.69788,33.11993,2022-01-19 04:30:51,9.37862,53.77864,7.16135,6.60003,4933258493286,51.94274,10.23639,27.97924,6.84491,764244,9.33388,38.20977,606,lower,200.53698,1080,3.17407,1.0,8.50068
safari,0.80372,11.10544,11.59928,49.17209,2020-07-21 01:44:25,9.98706,74.35243,11.96615,11.78009,1318603993315,32.4059,13.19296,52.57434,9.52397,731576,10.19625,36.9384,528,1024,95.86051,1080,1.9246,0.0,9.22164
chrome,0.05083,7.79659,10.16315,67.20724,2021-04-11 15:06:33,8.15574,38.02912,12.5373,12.41079,9257465776181,37.48646,11.54489,57.72257,8.71875,893485,7.96979,44.45794,2128,1920,239.29065,600,6.95956,0.0,8.16472
chrome,0.2774,10.00128,10.39602,40.81761,2022-01-06 11:03:33,10.5446,37.45659,10.1718,6.57127,6337763024658,42.66565,9.12195,42.39659,7.29276,823018,11.61248,31.21672,953,lower,295.48694,800,3.7305,0.0,6.34405
opera,0.43437,10.48421,9.10288,74.68493,2022-08-24 02:05:49,12.60167,37.21962,7.44021,8.43793,2459671773573,10.85552,11.78874,64.00592,6.98725,1409622,9.22021,51.81563,437,1280,220.51002,1080,6.86758,0.0,10.80596
firefox,0.05871,8.12038,10.95077,31.40383,2023-03-13 16:37:19,7.87475,42.61456,11.4965,11.56448,7363446358290,35.16104,11.58041,57.76313,8.32498,402130,8.92779,52.09074,176,higher,88.87151,1024,1.46211,0.0,7.963
mobile,0.03095,7.15027,11.2266,59.23165,2019-06-18 14:53:12,10.63452,16.86885,10.43509,8.02274,6602628993715,31.42829,12.69873,59.71792,11.06199,396042,12.05589,72.87045,1787,1366,71.05294,800,9.5433095,0.0,12.63703
mobile,0.15098,9.29247,8.85621,42.91223,2022-03-26 07:29:03,10.47781,62.43421,9.14873,7.39429,8201600953174,41.54667,11.86017,45.94505,7.06119,284391,11.38732,83.06488,1412,1366,100.81171,768,5.54887,0.0,8.40218
edge,0.04476,7.8807,9.93617,50.89836,2021-05-15 21:20:28,11.74331,74.84564,9.17746,8.65618,2002589399580,45.43607,10.7837,26.42572,9.05531,29274,10.39363,70.68076,207,1024,117.80265,800,6.6905,0.0,11.78673
opera,0.03848,7.48701,9.73694,62.31052,2021-01-03 13:27:18,9.15964,31.38702,9.9358,9.34553,4335150952678,58.19829,8.97468,49.39773,8.33289,861437,10.45412,60.26079,1704,1024,161.09135,600,6.48517,1.0,8.6836
chrome,0.06572,8.40962,9.82051,67.66594,2018-12-31 16:53:02,6.77789,51.01865,6.49641,8.94195,3206570868973,39.71445,6.60111,53.94099,10.32769,801164,11.75389,55.69202,2294,1024,173.37515,1080,9.5433095,1.0,10.05735
chrome,0.03788,7.30954,11.26718,45.50759,2019-12-20 20:47:04,13.38578,14.58954,6.53127,10.46926,6845647323600,55.11215,12.41632,54.55845,7.46955,500695,10.39382,53.53876,181,800,202.43817,600,9.5433095,0.0,14.93511
edge,0.02875,6.0543,9.62022,58.98578,2020-02-27 00:01:00,10.63955,61.40931,8.44983,8.60998,8758129081142,60.57806,10.32728,45.96919,5.80222,1322847,10.72801,49.42562,866,1280,114.35323,768,4.1995,0.0,9.44849
chrome,0.17639,9.56007,10.16127,45.23279,2020-06-28 10:51:50,9.19331,37.72701,11.17506,11.78367,2208284414706,52.72055,12.73321,71.06008,6.71814,1339225,9.92459,46.92511,841,1280,135.85386,lower,3.33038,0.0,7.41315
chrome,2.29811,12.18623,11.71797,41.06782,2020-11-03 11:25:13,8.44784,30.60904,8.60292,12.5121,2304476464808,62.2952,12.5229,71.42015,12.0472,1422514,10.06837,59.9158,1310,1920,136.43192,600,3.99166,1.0,12.45369
safari,0.29275,10.10059,9.22094,44.77046,2019-07-15 20:41:07,14.85124,60.34196,5.87273,10.00944,7480818063870,61.53628,11.71883,41.74726,8.98442,1133252,8.9344,53.40035,1623,1366,125.50964,800,2.84259,0.0,15.98678
mobile,4.5005229999999985,13.13309,9.5736,37.46924,2018-11-14 02:37:04,8.50737,69.73944,9.51406,12.34303,3289334616881,48.28715,11.18817,60.49044,12.34979,1482440,11.87785,67.91289,740,1280,162.20684,1024,6.75338,1.0,11.11105
firefox,0.10849,8.92939,11.2917,26.31392,2021-10-08 16:20:25,9.36337,49.12405,8.79128,8.61096,4409990470491,54.35724,8.92095,25.6361,8.5326,72118,11.46458,40.65711,182,lower,255.27773,higher,3.55457,1.0,8.86862
edge,0.26316,9.96175,12.33649,55.53017,2022-07-06 21:51:56,12.66841,42.56296,6.97248,8.65402,4814669309949,46.22383,10.78817,52.54374,6.31748,183042,10.67468,62.84394,2169,1366,196.8853,1080,3.44065,0.0,10.61599
other,0.07138,8.30752,10.46985,50.65365,2020-03-04 11:25:17,9.18623,44.87418,12.07507,11.59018,8799151224824,73.29972,11.69518,43.34632,9.96866,887250,11.3086,63.74154,2046,1024,90.73642,higher,1.08255,0.0,9.81919
edge,0.1991,9.68456,10.35401,39.5845,2022-12-19 17:02:05,9.3242,69.2589,12.75617,12.67355,3538257293991,35.34686,12.49834,34.5032,8.73836,307608,8.67858,11.26474,2289,800,186.38289,1080,4.71666,0.0,8.27578
firefox,0.03142,7.56623,9.84619,49.82981,2022-02-09 15:34:22,11.47268,67.40301,8.35119,8.67194,5328529554299,44.71003,12.35948,56.15812,8.23813,1186293,9.95112,58.11673,455,1280,156.08364,800,2.21536,0.0,12.1805
edge,0.03689,7.2708,8.92957,55.91311,2019-10-10 04:12:50,12.6098,49.7909,8.3055,9.77006,2579771428507,35.11217,12.05671,47.42849,10.2284,1433993,10.55154,56.21924,2007,1366,109.53013,1080,8.09689,0.0,15.17557
other,0.05713,8.04703,8.93913,53.55246,2020-12-24 01:11:00,8.45994,39.85119,12.83132,12.5214,7104864683942,43.16123,11.56328,51.43197,9.32479,282908,9.56894,55.09126,831,1280,155.19717,1024,1.83058,0.0,8.60597
chrome,0.06169,8.33651,9.80379,53.45468,2020-01-08 04:38:54,9.05594,60.42565,9.53217,9.55589,5536061717748,45.14898,8.18585,45.7078,8.36584,995943,11.103,59.23384,370,800,99.82093,768,1.81943,1.0,8.34228
firefox,0.91444,11.25395,9.69406,49.53075,2021-08-12 12:13:21,9.14982,40.49387,6.73497,12.49056,745499752640,25.64579,12.92469,46.60179,10.3103,473594,11.30087,56.03596,634,1280,211.77913,600,0.72214,1.0,13.37801
firefox,0.37111,10.30698,10.50696,48.0997,2020-09-25 18:13:00,8.49397,62.97755,7.5998,11.76162,3540389921062,51.04917,14.00792,43.82923,12.68873,735295,10.99462,27.83962,2448,1920,247.07003,1080,5.67934,1.0,14.95797
edge,2.40655,12.23828,8.9054,75.99131,2021-08-30 20:08:06,8.98863,30.72211,7.83543,13.28611,5922705499987,52.43631,13.28733,36.55509,11.91097,13739,11.56949,66.0302,2037,1024,185.17489,800,8.71535,1.0,13.77205
firefox,0.03901,7.58211,11.9556,57.92511,2020-02-11 21:56:29,8.04095,70.23764,12.35257,12.52371,2786078857118,32.75723,11.45381,45.95991,7.69294,707685,9.99659,46.98527,174,1280,195.06007,1080,0.6958449999999999,0.0,7.43434
safari,0.61185,10.85527,10.34441,49.90118,2023-08-27 20:36:56,9.23333,41.55594,6.33713,11.74483,6025606927951,68.64508,12.39597,54.38786,11.31049,491571,8.24256,51.57432,503,1024,60.87291,600,2.81914,1.0,14.37931
chrome,0.09844,8.77725,11.05896,50.76859,2022-06-25 02:58:49,10.96174,83.359,8.4895,8.44816,5459751630748,52.53409,12.00876,48.3401,6.23481,1221384,9.9959,50.54945,504,800,196.81215,600,1.95814,0.0,9.16706
chrome,0.02919,6.64437,7.82086,44.03655,2019-03-06 05:14:20,11.74738,48.11691,8.40929,8.28413,2254208936861,74.92164,11.14109,57.59901,8.0909,1178605,9.88393,39.8547,2171,800,35.05183,768,1.83966,0.0,12.11041
chrome,1.03081,11.3791,9.86853,46.46136,2022-10-16 17:34:38,8.01565,43.70377,7.1173,6.5598,6569586351578,34.6984,8.03142,62.11319,8.91196,1044977,8.7879,31.34952,2494,800,194.24801,higher,4.36883,1.0,7.331
chrome,0.31015,10.13074,10.00768,56.15768,2021-05-26 09:31:16,7.86388,32.22185,7.5019,7.49884,4548010192859,48.88649,9.32763,52.2137,7.19912,148987,11.24437,35.25765,783,1920,175.51374,1080,7.90847,1.0,6.79673
opera,0.27683,9.93616,9.69222,48.5546,2023-05-16 06:25:19,12.0288,58.58092,7.34163,8.7124,7213255502479,43.16061,14.86552,56.91922,7.07625,121754,9.32438,69.66525,1411,1280,260.52901,1080,5.03152,0.0,11.95028
edge,2.32002,12.19743,9.83189,30.96709,2021-07-31 20:58:11,8.66562,36.36441,8.6341,11.34873,7512082293391,46.45317,12.22902,46.08626,11.98694,1489778,9.23026,71.41256,1606,1920,154.22248,800,1.72659,1.0,12.01106
other,0.93275,11.27275,8.87064,68.16689,2023-04-19 03:05:21,10.1126,51.70732,6.7044,12.99208,3744149364841,34.75101,14.71332,55.95341,14.17222,1292679,10.29248,53.6222,600,1920,194.55933,800,0.99834,1.0,18.2214
chrome,0.71483,11.00277,10.48758,32.74325,2021-08-05 19:57:46,8.98676,31.9509,7.86739,13.9532,4193365339222,31.51342,13.24272,62.74706,12.75195,1329748,8.23468,31.52656,1288,1366,135.00319,lower,4.07152,1.0,15.32245
edge,0.03155,7.02203,8.61617,53.42334,2021-06-28 14:05:18,9.52695,47.21866,7.48761,7.69118,7173522763791,37.56176,10.87464,45.78663,6.58031,175711,9.57466,55.84169,630,1920,159.3592,600,3.59858,1.0,9.48975
edge,0.07878,8.67044,10.12224,33.41484,2019-09-11 16:58:33,11.18198,37.05928,8.84084,7.79427,3900457380823,48.44176,10.48654,16.72953,6.89549,330591,11.20529,34.41352,1490,1366,78.90378,600,9.00393,0.0,8.95867
chrome,0.18703,9.603,10.64468,70.24542,2020-09-04 23:35:23,10.63388,50.7087,9.2145,7.51433,7666407616669,30.18675,10.73437,54.75806,6.64487,217819,10.88219,54.48964,1213,lower,213.26824,lower,1.67564,0.0,7.60884
edge,0.22994,9.83223,8.82902,38.73543,2022-08-25 12:19:39,7.64426,72.99029,7.24586,13.0352,6855864876759,33.32986,14.56705,53.73975,11.99424,543725,9.42237,49.66551,2064,1280,87.7143,768,8.87534,1.0,14.90513
chrome,0.06533,8.50099,9.04487,73.17535,2019-10-20 08:33:53,8.93687,60.26182,11.94346,11.67954,5876709541107,35.33667,11.82136,40.52961,9.30536,364436,9.21118,72.1585,837,lower,168.84082,1080,3.66476,0.0,9.14058
edge,0.60382,10.82105,8.46325,30.98027,2020-06-28 12:43:52,7.31089,58.35938,9.82583,10.68461,9979057868905,42.52471,10.44456,61.79282,12.72292,546871,8.74603,52.84123,1264,1920,137.2568,1024,4.27965,1.0,10.71577
chrome,0.02238,5.45264,10.01467,37.30308,2021-05-16 22:46:23,10.74092,56.52949,10.5225,7.41069,2607695518636,39.0076,11.29545,44.89181,10.37646,1226369,9.35679,67.07016,127,800,181.77173,600,6.63793,0.0,12.19882
edge,0.06434,8.25718,11.73816,50.23202,2022-09-06 19:32:12,9.48571,54.79279,12.53707,12.43663,6833685201875,63.91676,12.58901,63.0179,8.55005,1187277,10.82623,53.28308,1412,800,168.43211,lower,9.49149,0.0,9.03402
chrome,0.0819,8.70156,11.11115,61.75777,2019-06-18 14:53:35,6.51553,62.67375,8.12199,9.24189,1600799574844,61.44739,7.20245,60.2655,9.73859,649567,11.71824,25.10172,777,1920,14.86416,lower,9.5433095,1.0,8.29564
edge,0.02779,6.27784,10.49582,41.29452,2019-05-22 18:21:26,9.45446,32.92582,10.02411,8.01149,5030557965403,51.20092,10.37613,57.16346,6.71544,671664,10.52143,40.39986,1997,1024,32.83247,800,2.99266,0.0,7.97026
chrome,0.05953,8.06099,10.4626,45.35826,2022-04-17 00:44:13,7.29149,54.40544,7.50119,8.19795,4872032606101,54.68932,7.66721,32.2314,8.67253,375027,9.42592,47.38024,2392,1024,188.61517,768,5.95912,1.0,8.44145
edge,0.21039,9.694,9.86461,52.38343,2020-01-25 06:41:18,8.07533,59.28605,13.73819,13.38697,4809780773922,45.43954,11.91103,64.81924,9.75179,1149509,9.82034,61.93794,1082,1024,176.0644,600,1.38615,0.0,7.64874
safari,1.43212,11.71075,10.25053,41.93327,2019-02-08 11:36:41,5.28277,44.8674,10.4218,12.09017,1401724761793,55.98459,11.86589,38.20783,8.85936,470363,11.32395,40.07894,941,lower,113.76914,1080,2.04975,1.0,6.00571
chrome,4.5005229999999985,13.43018,11.50193,41.95836,2019-02-27 14:36:25,5.61778,45.47746,11.40638,11.12099,7541895759916,48.11629,9.61509,46.47103,9.46403,991792,8.22402,61.16528,1722,1920,169.27709,800,0.6958449999999999,1.0,4.09606
